"Mode","Case","Time","Before","At","AfterHalfSecond","Drop","VelocityBefore","VelocityAt","VelocityAfter","X","Y","Z","Travel","Throttle","Brake","Steering","Grounded","Water","Up","Lift","Torque","Contact"
"ramp-StreetLoopGreybox-race-no","atv-36--4.7","2.211","26.899","24.814","2.563","2.085000000000001","33.936","33.773","29.861","-632.354","13.635","-72.040","78.045","1.000","0.000","-0.500","0","0.000","-0.213","0.000","6.415","Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.5256 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.7005 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.6931 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.3195 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.3534 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.3717 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.937, 0.350, -0.017) separation=0.4452 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.937, 0.350, -0.017) separation=0.6943 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.937, 0.350, -0.017) separation=0.7159 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.937, 0.350, -0.017) separation=0.3072 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.937, 0.350, -0.017) separation=0.3251 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.937, 0.350, -0.017) separation=0.3289 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(-0.972, -0.083, 0.218) separation=0.6765 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(0.005, 0.958, -0.287) separation=-1.1556 impulse=126.397;Takeoff - 40m x 6m, 6.2m rise:(0.005, 0.958, -0.287) separation=-1.1556 impulse=126.397;"
"ramp-StreetLoopGreybox-race-no","atv-36--4.7","4.431","29.367","28.017","28.131","1.3500000000000014","31.291","29.135","28.604","-640.074","8.581","-7.447","142.757","1.000","0.000","0.303","1","0.000","0.897","10.564","0.320","Ground_0_320:(-0.054, 0.999, -0.005) separation=0.3964 impulse=0.000;Ground_0_320:(-0.054, 0.999, -0.005) separation=0.2439 impulse=0.000;Ground_0_320:(-0.054, 0.999, -0.005) separation=0.0557 impulse=0.000;Ground_0_320:(-0.054, 0.999, -0.005) separation=0.6918 impulse=0.000;Ground_0_320:(-0.054, 0.999, -0.005) separation=0.1550 impulse=0.000;Ground_0_320:(-0.054, 0.999, -0.005) separation=0.2212 impulse=0.000;Ground_80_320:(-0.066, 0.998, -0.005) separation=0.1051 impulse=2614.668;Ground_80_320:(-0.066, 0.998, -0.005) separation=0.1051 impulse=2614.668;Ground_80_320:(-0.066, 0.998, -0.005) separation=0.1051 impulse=2614.668;Ground_80_320:(-0.066, 0.998, -0.005) separation=0.6779 impulse=2614.668;Ground_80_320:(-0.066, 0.998, -0.005) separation=0.6695 impulse=2614.668;Ground_80_320:(-0.066, 0.998, -0.005) separation=0.6802 impulse=2614.668;Ground_80_320:(-0.066, 0.998, -0.005) separation=0.3641 impulse=2614.668;Ground_80_320:(-0.066, 0.998, -0.005) separation=0.6876 impulse=2614.668;"
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.041","17.433","16.416","-15.652","1.0169999999999995","32.509","32.491","32.428","-625.896","17.821","-44.331","105.644","1.000","0.000","0.500","0","0.000","-0.560","0.000","1.927",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.061","16.416","15.364","-16.814","1.0519999999999996","32.491","32.474","32.441","-625.930","17.838","-43.680","106.295","1.000","0.000","0.500","0","0.000","-0.538","0.000","1.924",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.081","15.364","14.278","-17.924","1.0860000000000003","32.474","32.459","32.455","-625.964","17.851","-43.030","106.946","1.000","0.000","0.500","0","0.000","-0.514","0.000","1.925",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.101","14.278","13.157","-18.980","1.1210000000000004","32.459","32.444","32.470","-625.997","17.860","-42.380","107.596","1.000","0.000","0.500","0","0.000","-0.490","0.000","1.929",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.121","13.157","12.003","-19.975","1.154","32.444","32.431","32.486","-626.031","17.866","-41.730","108.246","1.000","0.000","0.500","0","0.000","-0.464","0.000","1.935",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.141","12.003","10.818","-20.905","1.1850000000000005","32.431","32.419","32.504","-626.065","17.869","-41.081","108.896","1.000","0.000","0.500","0","0.000","-0.437","0.000","1.942",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.161","10.818","9.602","-21.766","1.2159999999999993","32.419","32.408","32.522","-626.098","17.867","-40.433","109.544","1.000","0.000","0.500","0","0.000","-0.409","0.000","1.951",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.181","9.602","8.357","-22.554","1.245000000000001","32.408","32.399","32.542","-626.131","17.862","-39.785","110.193","1.000","0.000","0.500","0","0.000","-0.381","0.000","1.959",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.201","8.357","7.085","-23.266","1.2719999999999994","32.399","32.390","32.563","-626.164","17.854","-39.138","110.840","1.000","0.000","0.500","0","0.000","-0.351","0.000","1.968",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.221","7.085","5.788","-23.899","1.2969999999999997","32.390","32.383","32.585","-626.198","17.842","-38.491","111.488","1.000","0.000","0.500","0","0.000","-0.320","0.000","1.976",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.241","5.788","4.468","-24.450","1.3200000000000003","32.383","32.377","32.608","-626.231","17.826","-37.845","112.134","1.000","0.000","0.500","0","0.000","-0.288","0.000","1.982",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.261","4.468","3.129","-24.917","1.339","32.377","32.372","32.632","-626.263","17.806","-37.200","112.780","1.000","0.000","0.500","0","0.000","-0.255","0.000","1.988",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.281","3.129","1.772","-25.298","1.357","32.372","32.368","32.657","-626.296","17.783","-36.555","113.425","1.000","0.000","0.500","0","0.000","-0.221","0.000","1.991",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.301","1.772","0.402","-25.594","1.37","32.368","32.366","32.684","-626.328","17.756","-35.911","114.070","1.000","0.000","0.500","0","0.000","-0.187","0.000","1.993",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.321","0.402","-0.979","-25.802","1.381","32.366","32.364","32.711","-626.360","17.726","-35.267","114.714","1.000","0.000","0.500","0","0.000","-0.152","0.000","1.992",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.341","-0.979","-2.367","-25.925","1.388","32.364","32.364","32.740","-626.392","17.692","-34.625","115.357","1.000","0.000","0.500","0","0.000","-0.115","0.000","1.988",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.361","-2.367","-3.758","-25.961","1.391","32.364","32.365","32.770","-626.424","17.654","-33.983","116.000","1.000","0.000","0.500","0","0.000","-0.079","0.000","1.981",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.381","-3.758","-5.147","-25.913","1.3890000000000002","32.365","32.368","32.801","-626.455","17.612","-33.341","116.641","1.000","0.000","0.500","0","0.000","-0.041","0.000","1.971",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.401","-5.147","-6.531","-25.782","1.3839999999999995","32.368","32.371","32.833","-626.486","17.567","-32.700","117.283","1.000","0.000","0.500","0","0.000","-0.003","0.000","1.958",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.421","-6.531","-7.904","-25.570","1.3730000000000002","32.371","32.376","32.866","-626.517","17.518","-32.060","117.923","1.000","0.000","0.500","0","0.000","0.035","0.000","1.942",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.441","-7.904","-9.262","-25.281","1.3580000000000005","32.376","32.382","32.900","-626.547","17.465","-31.421","118.563","1.000","0.000","0.500","0","0.000","0.074","0.000","1.922",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.461","-9.262","-10.601","-24.918","1.3390000000000004","32.382","32.388","32.936","-626.578","17.408","-30.782","119.202","1.000","0.000","0.500","0","0.000","0.113","0.000","1.899",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.481","-10.601","-11.914","-24.484","1.3129999999999988","32.388","32.397","32.972","-626.607","17.348","-30.144","119.840","1.000","0.000","0.500","0","0.000","0.153","0.000","1.872",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.501","-11.914","-13.197","-23.983","1.2829999999999995","32.397","32.406","33.009","-626.636","17.283","-29.507","120.478","1.000","0.000","0.500","0","0.000","0.192","0.000","1.843",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.521","-13.197","-14.445","-23.420","1.248000000000001","32.406","32.416","33.048","-626.665","17.215","-28.871","121.115","1.000","0.000","0.500","0","0.000","0.232","0.000","1.810",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.541","-14.445","-15.652","-22.799","1.206999999999999","32.416","32.428","33.088","-626.693","17.143","-28.235","121.751","1.000","0.000","0.500","0","0.000","0.271","0.000","1.775",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.561","-15.652","-16.814","-22.124","1.1620000000000008","32.428","32.441","33.128","-626.721","17.066","-27.600","122.386","1.000","0.000","0.500","0","0.000","0.310","0.000","1.738",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.581","-16.814","-17.924","-21.402","1.1099999999999994","32.441","32.455","33.170","-626.749","16.986","-26.965","123.021","1.000","0.000","-0.500","0","0.000","0.349","0.000","1.699",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","3.601","-17.924","-18.980","-20.635","1.056000000000001","32.455","32.470","33.213","-626.775","16.902","-26.331","123.655","1.000","0.000","-0.500","0","0.000","0.387","0.000","1.659",""
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","4.481","-4.492","-6.636","-9.421","2.144","34.156","33.148","31.520","-627.630","9.099","1.403","151.400","1.000","0.000","-0.500","1","0.000","0.898","11.250","2.890","Ground_80_320:(0.000, 1.000, -0.004) separation=0.6097 impulse=861.476;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1286 impulse=861.476;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2052 impulse=861.476;Ground_80_320:(0.000, 1.000, -0.004) separation=0.3676 impulse=861.476;Ground_80_320:(0.000, 1.000, -0.004) separation=0.5667 impulse=861.476;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1023 impulse=861.476;"
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","4.501","-6.636","-8.405","-9.421","1.7689999999999992","33.148","32.667","31.520","-627.663","8.923","2.067","152.064","1.000","0.000","-0.500","1","0.000","0.949","11.250","4.853","Ground_80_320:(0.000, 1.000, -0.004) separation=0.8915 impulse=326.331;Ground_80_320:(0.000, 1.000, -0.004) separation=0.3648 impulse=326.331;Ground_80_320:(0.000, 1.000, -0.004) separation=0.7351 impulse=326.331;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0244 impulse=326.331;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1068 impulse=326.331;Ground_80_320:(0.000, 1.000, -0.004) separation=0.4612 impulse=326.331;"
"ramp-StreetLoopGreybox-race-no","atv-36-1.7","4.521","-8.405","-9.421","-9.421","1.016","32.667","31.520","31.520","-627.694","8.758","2.707","152.705","1.000","0.000","-0.500","2","0.000","0.979","22.500","38.757","Ground_80_320:(0.000, 1.000, -0.004) separation=0.6834 impulse=218.577;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1872 impulse=218.577;Ground_80_320:(0.000, 1.000, -0.004) separation=0.8607 impulse=218.577;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0099 impulse=218.577;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0842 impulse=218.577;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1316 impulse=218.577;"
"ramp-StreetLoopGreybox-race-no","moto-12--4.7","8.607","11.178","9.312","11.625","1.8660000000000014","11.634","9.697","11.708","-631.833","9.552","-51.458","98.616","0.436","0.000","0.500","1","0.000","0.836","6.669","0.788","Takeoff - 40m x 6m, 6.2m rise:(-0.272, 0.936, 0.222) separation=0.1123 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.272, 0.936, 0.222) separation=0.2460 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.272, 0.936, 0.222) separation=0.2492 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.272, 0.936, 0.222) separation=0.1265 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=0.0329 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.436, 0.900, -0.011) separation=-0.0600 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.323, 0.917, 0.234) separation=0.1874 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.328, 0.945, -0.009) separation=0.1337 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.328, 0.945, -0.009) separation=0.1337 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.323, 0.917, 0.234) separation=0.1874 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.965, 0.260) separation=0.2399 impulse=1040.376;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.965, 0.260) separation=0.2154 impulse=1040.376;"
"ramp-StreetLoopGreybox-race-no","moto-24--1.5","5.498","4.885","3.698","11.562","1.1869999999999998","24.814","23.021","11.596","-627.907","8.521","-23.760","126.245","1.000","0.000","0.500","2","0.000","0.999","22.500","4.484","Ground_80_320:(0.000, 1.000, -0.004) separation=0.1224 impulse=575.529;Ground_80_320:(0.000, 1.000, -0.004) separation=0.3635 impulse=575.529;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0556 impulse=575.529;Ground_80_320:(0.000, 1.000, -0.004) separation=0.4303 impulse=575.529;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0876 impulse=575.529;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1602 impulse=575.529;"
"ramp-StreetLoopGreybox-race-no","moto-24--3","5.523","11.928","10.792","17.457","1.136000000000001","24.612","23.148","17.539","-630.329","8.529","-23.124","126.920","1.000","0.000","0.500","2","0.000","0.999","22.500","9.992","Ground_80_320:(0.000, 1.000, -0.004) separation=0.1028 impulse=493.350;Ground_80_320:(0.000, 1.000, -0.004) separation=0.4014 impulse=493.350;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0500 impulse=493.350;Ground_80_320:(0.000, 1.000, -0.004) separation=0.4542 impulse=493.350;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0569 impulse=493.350;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2518 impulse=493.350;"
"ramp-StreetLoopGreybox-race-no","moto-24--3","5.543","10.792","9.067","17.657","1.7249999999999996","23.148","19.387","17.755","-630.337","8.486","-22.746","127.299","1.000","0.000","0.500","4","0.000","1.000","45.000","40.948","Ground_80_320:(0.000, 1.000, -0.004) separation=0.0241 impulse=1499.751;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0877 impulse=1499.751;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0120 impulse=1499.751;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0999 impulse=1499.751;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0191 impulse=1499.751;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0536 impulse=1499.751;"
"ramp-StreetLoopGreybox-race-no","moto-24--4.7","3.106","22.024","20.952","-3.664","1.0719999999999992","22.145","21.059","5.633","-631.943","11.532","-76.710","73.369","0.962","0.000","-0.352","0","0.000","-0.909","0.000","2.558","Takeoff - 40m x 6m, 6.2m rise:(-0.907, 0.415, -0.074) separation=0.0202 impulse=237.334;Takeoff - 40m x 6m, 6.2m rise:(-0.907, 0.415, -0.074) separation=0.1089 impulse=237.334;Takeoff - 40m x 6m, 6.2m rise:(-0.907, 0.415, -0.074) separation=0.0052 impulse=237.334;Takeoff - 40m x 6m, 6.2m rise:(-0.907, 0.415, -0.074) separation=0.0744 impulse=237.334;Takeoff - 40m x 6m, 6.2m rise:(-0.907, 0.415, -0.074) separation=0.0038 impulse=237.334;Takeoff - 40m x 6m, 6.2m rise:(-0.907, 0.415, -0.074) separation=0.0038 impulse=237.334;Takeoff - 40m x 6m, 6.2m rise:(-0.001, -0.154, -0.988) separation=0.5443 impulse=237.334;Takeoff - 40m x 6m, 6.2m rise:(-0.001, -0.154, -0.988) separation=0.5137 impulse=237.334;"
"ramp-StreetLoopGreybox-race-no","moto-24--4.7","3.146","20.927","8.866","-3.922","12.061","21.019","9.481","5.813","-632.038","11.568","-76.123","73.957","1.000","0.000","-0.315","0","0.000","-0.914","0.000","1.501","Takeoff - 40m x 6m, 6.2m rise:(-0.921, 0.379, -0.087) separation=-0.0140 impulse=2584.124;Takeoff - 40m x 6m, 6.2m rise:(-0.921, 0.379, -0.087) separation=0.0811 impulse=2584.124;Takeoff - 40m x 6m, 6.2m rise:(-0.921, 0.379, -0.087) separation=0.0017 impulse=2584.124;Takeoff - 40m x 6m, 6.2m rise:(-0.921, 0.379, -0.087) separation=0.0305 impulse=2584.124;Takeoff - 40m x 6m, 6.2m rise:(-0.921, 0.379, -0.087) separation=-0.0070 impulse=2584.124;Takeoff - 40m x 6m, 6.2m rise:(-0.921, 0.379, -0.087) separation=-0.0070 impulse=2584.124;Takeoff - 40m x 6m, 6.2m rise:(0.020, -0.134, -0.991) separation=0.2080 impulse=2584.124;Takeoff - 40m x 6m, 6.2m rise:(0.020, -0.134, -0.991) separation=0.1877 impulse=2584.124;"
"ramp-StreetLoopGreybox-race-no","moto-24--4.7","3.206","8.585","5.281","-4.200","3.304000000000001","9.457","6.991","6.119","-632.255","11.593","-75.676","74.407","1.000","0.000","-0.159","0","0.000","-0.909","0.000","1.165","Takeoff - 40m x 6m, 6.2m rise:(-0.918, 0.377, -0.120) separation=-0.0002 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.918, 0.377, -0.120) separation=0.0227 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.918, 0.377, -0.120) separation=0.0502 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.918, 0.377, -0.120) separation=0.0689 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.916, 0.401, 0.007) separation=0.0681 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.916, 0.401, 0.007) separation=0.2152 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.916, 0.401, 0.007) separation=0.0496 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.916, 0.401, 0.007) separation=0.2218 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.916, 0.401, 0.007) separation=0.0564 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.916, 0.401, 0.007) separation=0.0565 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.073, -0.030, -0.997) separation=0.1205 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.073, -0.030, -0.997) separation=0.0872 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.073, -0.030, -0.997) separation=0.2237 impulse=675.917;Takeoff - 40m x 6m, 6.2m rise:(-0.073, -0.030, -0.997) separation=0.2496 impulse=675.917;"
"ramp-StreetLoopGreybox-race-no","moto-24--4.7","3.226","5.281","1.915","-4.265","3.3659999999999997","6.991","5.222","6.230","-632.334","11.612","-75.623","74.462","1.000","0.000","-0.169","0","0.000","-0.920","0.000","2.033","Takeoff - 40m x 6m, 6.2m rise:(-0.918, 0.377, -0.120) separation=0.0015 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.918, 0.377, -0.120) separation=0.0317 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.918, 0.377, -0.120) separation=0.0901 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.918, 0.377, -0.120) separation=0.1069 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.109, 0.032, -0.994) separation=0.0260 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.109, 0.032, -0.994) separation=0.0241 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.109, 0.032, -0.994) separation=0.1363 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.109, 0.032, -0.994) separation=0.1835 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.920, 0.391, -0.017) separation=0.1049 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.920, 0.391, -0.017) separation=0.2094 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.920, 0.391, -0.017) separation=0.0884 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.920, 0.391, -0.017) separation=0.2277 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.920, 0.391, -0.017) separation=0.1018 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.920, 0.391, -0.017) separation=0.1284 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.903, 0.415, 0.112) separation=0.1955 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.903, 0.415, 0.112) separation=0.2034 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.903, 0.415, 0.112) separation=0.1010 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.903, 0.415, 0.112) separation=0.1274 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.903, 0.415, 0.112) separation=0.2077 impulse=649.096;Takeoff - 40m x 6m, 6.2m rise:(-0.903, 0.415, 0.112) separation=0.2258 impulse=649.096;"
"ramp-StreetLoopGreybox-race-no","moto-24-1.7","5.566","17.367","16.230","20.880","1.1370000000000005","24.636","23.083","21.052","-627.618","8.575","-23.797","126.203","1.000","0.000","-0.500","2","0.000","0.997","22.500","1.291","Ground_80_320:(0.000, 1.000, -0.004) separation=0.5034 impulse=598.278;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1035 impulse=598.278;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0599 impulse=598.278;Ground_80_320:(0.000, 1.000, -0.004) separation=0.5049 impulse=598.278;Ground_80_320:(0.000, 1.000, -0.004) separation=0.1995 impulse=598.278;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2737 impulse=598.278;"
