time,scope,body,paint,revision,x,z,recycles,recoveries
247.19,extension,Wagon / SUV,5,6,-968.97,-547.02,0,0
247.19,highway,Sedan,6,3,-629.31,439.75,5,0
247.19,highway,Sedan,2,3,229.74,560.52,6,0
247.19,highway,Sedan,3,5,192.25,550.21,6,0
247.19,extension,Pickup,0,9,-853.83,541.93,0,0
247.19,extension,Pickup,4,7,-778.21,-553.02,0,0
247.19,extension,Wagon / SUV,1,7,506.68,-887.57,0,0
247.19,extension,Sedan,0,7,-1023.83,541.93,0,0
247.19,highway,Van,7,5,268.89,557.86,5,0
247.19,highway,Sedan,5,5,115.98,543.72,5,0
247.19,highway,Pickup,0,5,-612.61,498.39,5,0
247.19,highway,Wagon / SUV,3,4,287.34,559.02,5,0
247.19,highway,Wagon / SUV,4,4,47.41,526.94,5,0
247.19,highway,Pickup,3,5,-577.37,547.28,6,0
247.19,highway,Pickup,1,5,-621.72,469.73,5,0
247.19,highway,Pickup,7,4,320.51,541.49,5,0
247.19,highway,Van,3,4,-633.16,413.02,5,0
247.19,extension,Sedan,8,8,500.68,-738.33,0,0
247.19,extension,Sedan,2,7,-833.07,535.93,0,0
247.19,extension,Sedan,7,10,733.72,558.39,0,0
247.19,highway,Sedan,4,3,171.41,555.96,6,0
247.19,extension,Pickup,1,7,-1003.07,535.93,0,0
247.19,highway,Wagon / SUV,6,4,250.70,558.41,6,0
247.19,extension,Sedan,7,10,563.72,558.39,0,0
247.19,local,Van,6,1,-313.55,525.03,0,0
247.19,highway,Sedan,4,5,248.78,554.74,6,0
247.19,extension,Pickup,1,10,542.96,564.39,0,0
247.19,extension,Sedan,2,7,712.96,564.39,0,0
247.19,extension,Wagon / SUV,3,6,500.68,-908.33,0,0
247.19,extension,Van,3,7,506.68,-717.57,0,0
247.19,local,Wagon / SUV,8,1,-33.91,-574.43,0,0
247.69,extension,Van,6,6,-806.47,-547.02,0,0
247.69,local,Wagon / SUV,0,1,-31.60,-567.76,0,0
247.69,local,Van,7,1,114.63,547.28,0,0
247.69,highway,Sedan,4,4,-609.27,525.15,5,0
247.69,extension,Van,8,9,-940.71,-553.02,0,0
247.69,extension,Wagon / SUV,5,6,-976.47,-547.02,0,0
247.69,highway,Sedan,6,3,-630.75,431.49,5,0
247.69,highway,Sedan,2,3,216.73,558.48,6,0
247.69,highway,Sedan,3,5,206.09,552.30,6,0
247.69,extension,Pickup,0,9,-861.33,541.93,0,0
247.69,extension,Pickup,4,7,-770.71,-553.02,0,0
247.69,extension,Wagon / SUV,1,7,506.68,-880.06,0,0
247.69,extension,Sedan,0,7,-1031.33,541.93,0,0
247.69,highway,Van,7,5,276.81,558.68,5,0
247.69,highway,Sedan,5,5,129.94,544.24,5,0
247.69,highway,Pickup,0,5,-614.77,490.27,5,0
247.69,highway,Wagon / SUV,3,4,294.57,558.64,5,0
247.69,highway,Wagon / SUV,4,4,59.57,530.34,5,0
247.69,highway,Pickup,3,5,-585.01,546.22,6,0
247.69,highway,Pickup,1,5,-624.06,462.12,5,0
247.69,highway,Pickup,7,4,-574.27,539.53,6,0
247.69,highway,Van,3,4,-633.89,405.10,5,0
247.69,extension,Sedan,8,8,500.68,-745.83,0,0
247.69,extension,Sedan,2,7,-825.57,535.93,0,0
247.69,extension,Sedan,7,10,741.22,558.39,0,0
247.69,highway,Sedan,4,3,157.89,554.36,6,0
247.69,extension,Pickup,1,7,-995.57,535.93,0,0
247.69,highway,Wagon / SUV,6,4,257.09,558.90,6,0
247.69,extension,Sedan,7,10,571.22,558.39,0,0
247.69,local,Van,6,1,-300.30,524.64,0,0
247.69,highway,Sedan,4,5,258.33,556.31,6,0
247.69,extension,Pickup,1,10,535.46,564.39,0,0
247.69,extension,Sedan,2,7,705.46,564.39,0,0
247.69,extension,Wagon / SUV,3,6,500.68,-915.83,0,0
247.69,extension,Van,3,7,506.68,-710.06,0,0
247.69,local,Wagon / SUV,8,1,-27.08,-570.47,0,0
248.19,extension,Van,6,6,-813.98,-547.02,0,0
248.19,local,Wagon / SUV,0,1,-38.74,-571.67,0,0
248.19,local,Van,7,1,100.32,546.41,0,0
248.19,highway,Sedan,4,4,-610.82,516.92,5,0
248.19,extension,Van,8,9,-933.20,-553.02,0,0
248.19,extension,Wagon / SUV,5,6,-983.98,-547.02,0,0
248.19,highway,Sedan,6,3,-631.96,423.19,5,0
248.19,highway,Sedan,2,3,202.92,556.20,6,0
248.19,highway,Sedan,3,5,219.84,554.41,6,0
248.19,extension,Pickup,0,9,-868.83,541.93,0,0
248.19,extension,Pickup,4,7,-763.20,-553.02,0,0
248.19,extension,Wagon / SUV,1,7,506.68,-872.56,0,0
248.19,extension,Sedan,0,7,-1038.83,541.93,0,0
248.19,highway,Van,7,5,284.56,559.03,5,0
248.19,highway,Sedan,5,5,143.91,544.98,5,0
248.19,highway,Pickup,0,5,-617.42,482.32,5,0
248.19,highway,Wagon / SUV,3,4,300.07,558.03,5,0
248.19,highway,Wagon / SUV,4,4,71.42,534.06,5,0
248.19,highway,Pickup,3,5,-591.01,544.67,6,0
248.19,highway,Pickup,1,5,-626.12,454.42,5,0
248.19,highway,Pickup,7,4,-561.32,540.06,6,0
248.19,highway,Van,3,4,239.56,563.47,6,0
248.19,extension,Sedan,8,8,500.68,-753.33,0,0
248.19,extension,Sedan,2,7,-818.06,535.93,0,0
248.19,extension,Sedan,7,10,748.72,558.39,0,0
248.19,highway,Sedan,4,3,144.33,553.14,6,0
248.19,extension,Pickup,1,7,-988.06,535.93,0,0
248.19,highway,Wagon / SUV,6,4,263.27,559.28,6,0
248.19,extension,Sedan,7,10,578.72,558.39,0,0
248.19,local,Van,6,1,-287.04,524.30,0,0
248.19,highway,Sedan,4,5,266.94,557.57,6,0
248.19,extension,Pickup,1,10,527.95,564.39,0,0
248.19,extension,Sedan,2,7,697.95,564.39,0,0
248.19,extension,Wagon / SUV,3,6,500.68,-923.33,0,0
248.19,extension,Van,3,7,506.68,-702.56,0,0
248.19,local,Wagon / SUV,8,1,-21.07,-565.46,0,0
248.69,extension,Van,6,6,-821.48,-547.02,0,0
248.69,local,Wagon / SUV,0,1,-46.47,-574.26,0,0
248.69,local,Van,7,1,86.52,545.26,0,0
248.69,highway,Sedan,4,4,-611.50,508.54,5,0
248.69,extension,Van,8,9,-925.70,-553.02,0,0
248.69,extension,Wagon / SUV,5,6,-991.48,-547.02,0,0
248.69,highway,Sedan,6,3,-632.97,414.86,5,0
248.69,highway,Sedan,2,3,188.84,553.99,6,0
248.69,highway,Sedan,3,5,232.47,556.26,6,0
248.69,extension,Pickup,0,9,-876.34,541.93,0,0
248.69,extension,Pickup,4,7,-755.70,-553.02,0,0
248.69,extension,Wagon / SUV,1,7,506.68,-865.06,0,0
248.69,extension,Sedan,0,7,-1046.34,541.93,0,0
248.69,highway,Van,7,5,291.46,558.86,5,0
248.69,highway,Sedan,5,5,157.85,546.04,5,0
248.69,highway,Pickup,0,5,-620.19,474.38,5,0
248.69,highway,Wagon / SUV,3,4,304.26,557.52,5,0
248.69,highway,Wagon / SUV,4,4,83.95,537.01,5,0
248.69,highway,Pickup,3,5,-595.83,542.81,6,0
248.69,highway,Pickup,1,5,-627.92,446.66,5,0
248.69,highway,Pickup,7,4,-547.62,539.46,6,0
248.69,highway,Van,3,4,228.01,562.27,6,0
248.69,extension,Sedan,8,8,500.68,-760.84,0,0
248.69,extension,Sedan,2,7,-810.56,535.93,0,0
248.69,extension,Sedan,7,10,756.23,558.39,0,0
248.69,highway,Sedan,4,3,130.74,552.25,6,0
248.69,extension,Pickup,1,7,-980.56,535.93,0,0
248.69,highway,Wagon / SUV,6,4,268.82,559.83,6,0
248.69,extension,Sedan,7,10,586.23,558.39,0,0
248.69,local,Van,6,1,-273.78,524.01,0,0
248.69,highway,Sedan,4,5,274.93,558.68,6,0
248.69,extension,Pickup,1,10,520.45,564.39,0,0
248.69,extension,Sedan,2,7,690.45,564.39,0,0
248.69,extension,Wagon / SUV,3,6,500.68,-930.84,0,0
248.69,extension,Van,3,7,506.68,-695.06,0,0
248.69,local,Wagon / SUV,8,1,-16.03,-559.55,0,0
249.19,extension,Van,6,6,-828.98,-547.02,0,0
249.19,local,Wagon / SUV,0,1,-54.49,-575.78,0,0
249.19,local,Van,7,1,73.88,543.53,0,0
249.19,highway,Sedan,4,4,-612.52,500.23,5,0
249.19,extension,Van,8,9,-918.20,-553.02,0,0
249.19,extension,Wagon / SUV,5,6,-998.98,-547.02,0,0
249.19,highway,Sedan,6,3,-633.78,406.51,5,0
249.19,highway,Sedan,2,3,174.67,552.02,6,0
249.19,highway,Sedan,3,5,243.50,557.68,6,0
249.19,extension,Pickup,0,9,-883.84,541.93,0,0
249.19,extension,Pickup,4,7,-748.20,-553.02,0,0
249.19,extension,Wagon / SUV,1,7,506.68,-857.56,0,0
249.19,extension,Sedan,0,7,-1053.84,541.93,0,0
249.19,highway,Van,7,5,297.07,558.34,5,0
249.19,highway,Sedan,5,5,171.76,547.48,5,0
249.19,highway,Pickup,0,5,-622.79,466.41,5,0
249.19,highway,Wagon / SUV,3,4,308.06,557.04,5,0
249.19,highway,Wagon / SUV,4,4,97.02,538.65,5,0
249.19,highway,Pickup,3,5,-600.03,540.46,6,0
249.19,highway,Pickup,1,5,-629.47,438.85,5,0
249.19,highway,Pickup,7,4,-533.74,538.36,6,0
249.19,highway,Van,3,4,215.41,561.07,6,0
249.19,extension,Sedan,8,8,500.68,-768.34,0,0
249.19,extension,Sedan,2,7,-803.06,535.93,0,0
249.19,extension,Sedan,7,10,763.73,558.39,0,0
249.19,highway,Sedan,4,3,117.15,551.51,6,0
249.19,extension,Pickup,1,7,-973.06,535.93,0,0
249.19,highway,Wagon / SUV,6,4,273.27,560.03,6,0
249.19,extension,Sedan,7,10,593.73,558.39,0,0
249.19,local,Van,6,1,-260.52,523.77,0,0
249.19,highway,Sedan,4,5,282.65,559.32,6,0
249.19,extension,Pickup,1,10,512.95,564.39,0,0
249.19,extension,Sedan,2,7,682.95,564.39,0,0
249.19,extension,Wagon / SUV,3,6,500.68,-938.34,0,0
249.19,extension,Van,3,7,506.68,-687.56,0,0
249.19,local,Wagon / SUV,8,1,-12.00,-552.93,0,0
249.69,extension,Van,6,6,-836.49,-547.02,0,0
249.69,local,Wagon / SUV,0,1,-62.62,-576.60,0,0
249.69,local,Van,7,1,61.62,540.68,0,0
249.69,highway,Sedan,4,4,-614.36,492.02,5,0
249.69,extension,Van,8,9,-910.69,-553.02,0,0
249.69,extension,Wagon / SUV,0,7,-666.49,-547.02,0,0
249.69,highway,Sedan,6,3,-634.41,398.15,5,0
249.69,highway,Sedan,2,3,160.43,550.40,6,0
249.69,highway,Sedan,3,5,250.50,558.41,6,0
249.69,extension,Pickup,0,9,-891.35,541.93,0,0
249.69,extension,Pickup,4,7,-740.69,-553.02,0,0
249.69,extension,Wagon / SUV,1,7,506.68,-850.05,0,0
249.69,extension,Sedan,0,7,-721.35,541.93,0,0
249.69,highway,Van,7,5,302.07,557.73,5,0
249.69,highway,Sedan,5,5,185.64,549.27,5,0
249.69,highway,Pickup,0,5,-625.12,458.32,5,0
249.69,highway,Wagon / SUV,3,4,312.00,556.20,5,0
249.69,highway,Wagon / SUV,4,4,110.25,539.38,5,0
249.69,highway,Pickup,3,5,-603.75,537.38,6,0
249.69,highway,Pickup,1,5,-630.82,431.00,5,0
249.69,highway,Pickup,7,4,-519.81,537.23,6,0
249.69,highway,Van,3,4,202.09,559.79,6,0
249.69,extension,Sedan,8,8,500.68,-775.85,0,0
249.69,extension,Sedan,2,7,-795.55,535.93,0,0
249.69,extension,Sedan,7,10,431.24,558.39,0,0
249.69,highway,Sedan,4,3,103.54,550.73,6,0
249.69,extension,Pickup,1,7,-965.55,535.93,0,0
249.69,highway,Wagon / SUV,6,4,276.98,559.96,6,0
249.69,extension,Sedan,7,10,601.24,558.39,0,0
249.69,local,Van,6,1,-247.24,523.57,0,0
249.69,highway,Sedan,4,5,289.88,559.21,6,0
249.69,extension,Pickup,1,10,505.44,564.39,0,0
249.69,extension,Sedan,2,7,675.44,564.39,0,0
249.69,extension,Sedan,7,7,500.68,-605.85,0,0
249.69,extension,Van,3,7,506.68,-680.05,0,0
249.69,local,Wagon / SUV,8,1,-8.83,-545.81,0,0
250.19,extension,Van,6,6,-843.99,-547.02,0,0
250.19,local,Wagon / SUV,0,1,-70.78,-577.04,0,0
250.19,local,Van,7,1,49.55,536.95,0,0
250.19,highway,Sedan,4,4,-616.84,484.01,5,0
250.19,extension,Van,8,9,-903.19,-553.02,0,0
250.19,extension,Wagon / SUV,0,7,-673.99,-547.02,0,0
250.19,highway,Sedan,6,3,-634.88,389.77,5,0
250.19,highway,Sedan,2,3,146.16,549.16,6,0
250.19,highway,Sedan,3,5,253.95,558.68,6,0
250.19,extension,Pickup,0,9,-898.85,541.93,0,0
250.19,extension,Pickup,4,7,-733.19,-553.02,0,0
250.19,extension,Wagon / SUV,1,7,506.68,-842.54,0,0
250.19,extension,Sedan,0,7,-728.85,541.93,0,0
250.19,highway,Van,7,5,305.87,557.28,5,0
250.19,highway,Sedan,5,5,199.50,551.29,5,0
250.19,highway,Pickup,0,5,-627.14,450.19,5,0
250.19,highway,Wagon / SUV,3,4,315.62,554.24,5,0
250.19,highway,Wagon / SUV,4,4,123.50,539.85,5,0
250.19,highway,Pickup,3,5,-606.65,533.63,6,0
250.19,highway,Pickup,1,5,-631.97,423.12,5,0
250.19,highway,Pickup,7,4,-505.87,536.23,6,0
250.19,highway,Van,3,4,188.62,558.22,6,0
250.19,extension,Sedan,8,8,500.68,-783.35,0,0
250.19,extension,Sedan,2,7,-788.04,535.93,0,0
250.19,extension,Sedan,7,10,438.74,558.39,0,0
250.19,highway,Sedan,4,3,90.05,549.72,6,0
250.19,extension,Pickup,1,7,-958.04,535.93,0,0
250.19,highway,Wagon / SUV,6,4,282.03,559.67,6,0
250.19,extension,Sedan,7,10,608.74,558.39,0,0
250.19,local,Van,6,1,-233.97,523.41,0,0
250.19,highway,Sedan,4,5,295.83,558.64,6,0
250.19,extension,Pickup,1,10,497.93,564.39,0,0
250.19,extension,Sedan,2,7,667.93,564.39,0,0
250.19,extension,Sedan,7,7,500.68,-613.35,0,0
250.19,extension,Van,3,7,506.68,-672.54,0,0
250.19,local,Wagon / SUV,8,1,-6.33,-538.36,0,0
250.69,extension,Van,6,6,-851.50,-547.02,0,0
250.69,local,Wagon / SUV,0,1,-78.96,-577.28,0,0
250.69,local,Van,7,1,37.61,533.63,0,0
250.69,highway,Sedan,4,4,-619.57,476.06,5,0
250.69,extension,Van,8,9,-895.68,-553.02,0,0
250.69,extension,Wagon / SUV,0,7,-681.50,-547.02,0,0
250.69,highway,Sedan,6,3,-635.23,381.39,5,0
250.69,highway,Sedan,2,3,131.85,548.23,6,0
250.69,highway,Sedan,3,5,258.90,558.99,6,0
250.69,extension,Pickup,0,9,-906.36,541.93,0,0
250.69,extension,Pickup,4,7,-725.68,-553.02,0,0
250.69,extension,Wagon / SUV,1,7,506.68,-835.04,0,0
250.69,extension,Sedan,0,7,-736.36,541.93,0,0
250.69,highway,Van,7,5,309.92,556.70,5,0
250.69,highway,Sedan,5,5,213.23,553.40,5,0
250.69,highway,Pickup,0,5,-628.89,441.98,5,0
250.69,highway,Wagon / SUV,3,4,318.90,549.89,5,0
250.69,highway,Wagon / SUV,4,4,136.76,540.44,5,0
250.69,highway,Pickup,3,5,-609.06,528.39,6,0
250.69,highway,Pickup,1,5,240.40,563.57,6,0
250.69,highway,Pickup,7,4,-491.90,535.43,6,0
250.69,highway,Van,3,4,175.13,556.44,6,0
250.69,extension,Sedan,8,8,500.68,-790.86,0,0
250.69,extension,Sedan,2,7,-780.54,535.93,0,0
250.69,extension,Sedan,7,10,446.25,558.39,0,0
250.69,highway,Sedan,4,3,77.33,548.24,6,0
250.69,extension,Pickup,1,7,-950.54,535.93,0,0
250.69,highway,Wagon / SUV,6,4,288.86,559.10,6,0
250.69,extension,Sedan,7,10,616.25,558.39,0,0
250.69,local,Van,6,1,-220.69,523.28,0,0
250.69,highway,Sedan,4,5,300.87,557.96,6,0
250.69,extension,Pickup,1,10,490.43,564.39,0,0
250.69,extension,Sedan,2,7,660.43,564.39,0,0
250.69,extension,Sedan,7,7,500.68,-620.86,0,0
250.69,extension,Van,3,7,506.68,-665.04,0,0
250.69,local,Wagon / SUV,8,1,-4.30,-530.69,0,0
251.19,extension,Van,6,6,-859.00,-547.02,0,0
251.19,local,Wagon / SUV,0,1,-87.15,-577.46,0,0
251.19,local,Van,7,1,24.64,531.49,0,0
251.19,highway,Sedan,4,4,-622.22,468.10,5,0
251.19,extension,Van,8,9,-888.18,-553.02,0,0
251.19,extension,Wagon / SUV,0,7,-689.00,-547.02,0,0
251.19,highway,Sedan,6,3,-635.49,373.00,5,0
251.19,highway,Sedan,2,3,117.54,547.44,6,0
251.19,highway,Sedan,3,5,264.71,559.27,6,0
251.19,extension,Pickup,0,9,-913.86,541.93,0,0
251.19,extension,Pickup,4,7,-718.18,-553.02,0,0
251.19,extension,Wagon / SUV,1,7,506.68,-827.53,0,0
251.19,extension,Sedan,0,7,-743.86,541.93,0,0
251.19,highway,Van,7,5,313.51,555.57,5,0
251.19,highway,Sedan,5,5,226.28,555.37,5,0
251.19,highway,Pickup,0,5,-630.38,433.72,5,0
251.19,highway,Wagon / SUV,3,4,-574.15,537.01,6,0
251.19,highway,Wagon / SUV,4,4,150.00,541.29,5,0
251.19,highway,Pickup,3,5,-610.77,520.81,6,0
251.19,highway,Pickup,1,5,228.94,562.36,6,0
251.19,highway,Pickup,7,4,-477.93,534.83,6,0
251.19,highway,Van,3,4,161.63,554.77,6,0
251.19,extension,Sedan,8,8,500.68,-798.36,0,0
251.19,extension,Sedan,2,7,-773.03,535.93,0,0
251.19,extension,Sedan,7,10,453.75,558.39,0,0
251.19,highway,Sedan,4,3,65.09,545.82,6,0
251.19,extension,Pickup,1,7,-943.03,535.93,0,0
251.19,highway,Wagon / SUV,6,4,294.63,558.47,6,0
251.19,extension,Sedan,7,10,623.75,558.39,0,0
251.19,local,Van,6,1,-207.42,523.17,0,0
251.19,highway,Sedan,4,5,304.82,557.43,6,0
251.19,extension,Pickup,1,10,482.93,564.39,0,0
251.19,extension,Sedan,2,7,652.93,564.39,0,0
251.19,extension,Sedan,7,7,500.68,-628.36,0,0
251.19,extension,Van,3,7,506.68,-657.53,0,0
251.19,local,Wagon / SUV,8,1,-2.71,-522.87,0,0
251.69,extension,Van,6,6,-866.51,-547.02,0,0
251.69,local,Wagon / SUV,0,1,-95.32,-577.64,0,0
251.69,local,Van,7,1,10.59,530.63,0,0
251.69,highway,Sedan,4,4,-624.63,460.05,5,0
251.69,extension,Van,8,9,-880.67,-553.02,0,0
251.69,extension,Wagon / SUV,0,7,-696.51,-547.02,0,0
251.69,highway,Sedan,6,3,-635.66,364.62,5,0
251.69,highway,Sedan,2,3,103.22,546.60,6,0
251.69,highway,Sedan,3,5,269.60,559.41,6,0
251.69,extension,Pickup,0,9,-921.37,541.93,0,0
251.69,extension,Pickup,4,7,-710.67,-553.02,0,0
251.69,extension,Wagon / SUV,1,7,506.68,-820.03,0,0
251.69,extension,Sedan,0,7,-751.37,541.93,0,0
251.69,highway,Van,7,5,317.16,552.72,5,0
251.69,highway,Sedan,5,5,237.85,556.99,5,0
251.69,highway,Pickup,0,5,-631.66,425.42,5,0
251.69,highway,Wagon / SUV,3,4,-561.81,537.17,6,0
251.69,highway,Wagon / SUV,4,4,163.23,542.44,5,0
251.69,highway,Pickup,3,5,-611.36,512.80,6,0
251.69,highway,Pickup,1,5,216.40,561.17,6,0
251.69,highway,Pickup,7,4,-463.95,534.39,6,0
251.69,highway,Van,3,4,148.07,553.44,6,0
251.69,extension,Sedan,8,8,500.68,-805.87,0,0
251.69,extension,Sedan,2,7,-765.53,535.93,0,0
251.69,extension,Sedan,7,10,461.26,558.39,0,0
251.69,highway,Sedan,4,3,52.91,542.27,6,0
251.69,extension,Pickup,1,7,-935.53,535.93,0,0
251.69,highway,Wagon / SUV,6,4,299.61,557.84,6,0
251.69,extension,Sedan,7,10,631.26,558.39,0,0
251.69,local,Van,6,1,-194.14,523.09,0,0
251.69,highway,Sedan,4,5,308.70,556.90,6,0
251.69,extension,Pickup,1,10,475.42,564.39,0,0
251.69,extension,Sedan,2,7,645.42,564.39,0,0
251.69,extension,Sedan,7,7,500.68,-635.87,0,0
251.69,extension,Van,3,7,506.68,-650.03,0,0
251.69,local,Wagon / SUV,8,1,-1.64,-514.98,0,0
252.19,extension,Van,6,6,-874.01,-547.02,0,0
252.19,local,Wagon / SUV,0,1,-103.49,-577.86,0,0
252.19,local,Van,7,1,-3.70,530.57,0,0
252.19,highway,Sedan,4,4,-626.73,451.92,5,0
252.19,extension,Van,8,9,-873.17,-553.02,0,0
252.19,extension,Wagon / SUV,0,7,-704.01,-547.02,0,0
252.19,highway,Sedan,6,3,-635.77,356.24,5,0
252.19,highway,Sedan,2,3,89.24,545.53,6,0
252.19,highway,Sedan,3,5,273.83,559.46,6,0
252.19,extension,Pickup,0,9,-928.87,541.93,0,0
252.19,extension,Pickup,4,7,-703.17,-553.02,0,0
252.19,extension,Wagon / SUV,1,7,506.68,-812.52,0,0
252.19,extension,Sedan,0,7,-758.87,541.93,0,0
252.19,highway,Van,7,5,-579.72,536.30,6,0
252.19,highway,Sedan,5,5,246.96,558.06,5,0
252.19,highway,Pickup,0,5,-632.72,417.10,5,0
252.19,highway,Wagon / SUV,3,4,-548.86,535.95,6,0
252.19,highway,Wagon / SUV,4,4,176.42,543.93,5,0
252.19,highway,Pickup,3,5,-611.84,504.89,6,0
252.19,highway,Pickup,1,5,203.13,559.90,6,0
252.19,highway,Pickup,7,4,-449.98,533.99,6,0
252.19,highway,Van,3,4,134.49,552.47,6,0
252.19,extension,Sedan,8,8,500.68,-813.37,0,0
252.19,extension,Sedan,2,7,-758.02,535.93,0,0
252.19,extension,Sedan,7,10,468.76,558.39,0,0
252.19,highway,Sedan,4,3,41.64,538.83,6,0
252.19,extension,Pickup,1,7,-928.02,535.93,0,0
252.19,highway,Wagon / SUV,6,4,303.86,557.34,6,0
252.19,extension,Sedan,7,10,638.76,558.39,0,0
252.19,local,Van,6,1,-180.87,523.03,0,0
252.19,highway,Sedan,4,5,312.51,555.98,6,0
252.19,extension,Pickup,1,10,467.92,564.39,0,0
252.19,extension,Sedan,2,7,637.92,564.39,0,0
252.19,extension,Sedan,7,7,500.68,-643.37,0,0
252.19,extension,Van,3,7,506.68,-642.52,0,0
252.19,local,Wagon / SUV,8,1,-1.06,-507.05,0,0
252.69,extension,Van,6,6,-881.51,-547.02,0,0
252.69,local,Wagon / SUV,0,1,-111.66,-578.15,0,0
252.69,local,Van,7,1,-18.02,530.75,0,0
252.69,highway,Sedan,4,4,-628.54,443.72,5,0
252.69,extension,Van,8,9,-865.67,-553.02,0,0
252.69,extension,Wagon / SUV,0,7,-711.51,-547.02,0,0
252.69,highway,Sedan,6,3,-635.82,347.85,5,0
252.69,highway,Sedan,2,3,76.47,543.97,6,0
252.69,highway,Sedan,3,5,277.57,559.43,6,0
252.69,extension,Pickup,0,9,-936.37,541.93,0,0
252.69,extension,Pickup,4,7,-695.67,-553.02,0,0
252.69,extension,Wagon / SUV,1,7,506.68,-805.02,0,0
252.69,extension,Sedan,0,7,-766.37,541.93,0,0
252.69,highway,Van,7,5,-567.83,537.31,6,0
252.69,highway,Sedan,5,5,250.77,558.42,5,0
252.69,highway,Pickup,0,5,-633.58,408.76,5,0
252.69,highway,Wagon / SUV,3,4,-535.73,534.39,6,0
252.69,highway,Wagon / SUV,4,4,189.57,545.69,5,0
252.69,highway,Pickup,3,5,-613.05,497.08,6,0
252.69,highway,Pickup,1,5,189.66,558.35,6,0
252.69,highway,Pickup,7,4,-436.02,533.55,6,0
252.69,highway,Van,3,4,120.90,551.71,6,0
252.69,extension,Sedan,8,8,500.68,-820.87,0,0
252.69,extension,Sedan,2,7,-750.52,535.93,0,0
252.69,extension,Sedan,7,10,476.26,558.39,0,0
252.69,highway,Sedan,4,3,29.86,536.28,6,0
252.69,extension,Pickup,1,7,-920.52,535.93,0,0
252.69,highway,Wagon / SUV,6,4,307.60,556.93,6,0
252.69,extension,Sedan,7,10,646.26,558.39,0,0
252.69,local,Van,6,1,-167.60,522.98,0,0
252.69,highway,Sedan,4,5,316.15,553.75,6,0
252.69,extension,Pickup,1,10,460.41,564.39,0,0
252.69,extension,Sedan,2,7,630.41,564.39,0,0
252.69,extension,Sedan,7,7,500.68,-650.87,0,0
252.69,extension,Van,3,7,506.68,-635.02,0,0
252.69,local,Wagon / SUV,8,1,-0.86,-499.13,0,0
253.20,extension,Van,6,6,-889.02,-547.02,0,0
253.20,local,Wagon / SUV,0,1,-119.83,-578.50,0,0
253.20,local,Van,7,1,-32.36,530.91,0,0
253.20,highway,Sedan,4,4,-630.09,435.48,5,0
253.20,extension,Van,8,9,-858.16,-553.02,0,0
253.20,extension,Wagon / SUV,0,7,-719.02,-547.02,0,0
253.20,highway,Sedan,6,3,-635.83,339.46,5,0
253.20,highway,Sedan,2,3,64.25,541.40,6,0
253.20,highway,Sedan,3,5,283.33,559.29,6,0
253.20,extension,Pickup,0,9,-943.88,541.93,0,0
253.20,extension,Pickup,4,7,-688.16,-553.02,0,0
253.20,extension,Wagon / SUV,1,7,506.68,-797.52,0,0
253.20,extension,Sedan,0,7,-773.88,541.93,0,0
253.20,highway,Van,7,5,-555.10,536.64,6,0
253.20,highway,Sedan,5,5,254.29,558.68,5,0
253.20,highway,Pickup,0,5,-634.26,400.40,5,0
253.20,highway,Wagon / SUV,3,4,-522.53,533.14,6,0
253.20,highway,Wagon / SUV,4,4,202.71,547.65,5,0
253.20,highway,Pickup,3,5,-615.08,489.38,6,0
253.20,highway,Pickup,1,5,176.17,556.58,6,0
253.20,highway,Pickup,7,4,-422.05,533.05,6,0
253.20,highway,Van,3,4,107.29,550.96,6,0
253.20,extension,Sedan,8,8,500.68,-828.38,0,0
253.20,extension,Sedan,2,7,-743.02,535.93,0,0
253.20,extension,Sedan,7,10,483.77,558.39,0,0
253.20,highway,Sedan,4,3,16.65,534.95,6,0
253.20,extension,Pickup,1,7,-913.02,535.93,0,0
253.20,highway,Wagon / SUV,6,4,311.64,556.22,6,0
253.20,extension,Sedan,7,10,653.77,558.39,0,0
253.20,local,Van,6,1,-154.31,522.96,0,0
253.20,highway,Sedan,4,5,-583.40,535.67,7,0
253.20,extension,Pickup,1,10,452.91,564.39,0,0
253.20,extension,Sedan,2,7,622.91,564.39,0,0
253.20,extension,Sedan,7,7,500.68,-658.38,0,0
253.20,extension,Van,3,7,506.68,-627.52,0,0
253.20,local,Wagon / SUV,8,1,-0.91,-491.20,0,0
253.70,extension,Van,6,6,-896.52,-547.02,0,0
253.70,local,Wagon / SUV,0,1,-127.99,-578.86,0,0
253.70,local,Van,7,1,-46.70,531.01,0,0
253.70,highway,Sedan,4,4,243.83,562.30,6,0
253.70,extension,Van,8,9,-850.66,-553.02,0,0
253.70,extension,Wagon / SUV,0,7,-726.52,-547.02,0,0
253.70,highway,Sedan,6,3,-635.80,331.08,5,0
253.70,highway,Sedan,2,3,52.24,537.80,6,0
253.70,highway,Sedan,3,5,290.93,558.86,6,0
253.70,extension,Pickup,0,9,-951.38,541.93,0,0
253.70,extension,Pickup,4,7,-680.66,-553.02,0,0
253.70,extension,Wagon / SUV,1,7,506.68,-790.02,0,0
253.70,extension,Sedan,0,7,-781.38,541.93,0,0
253.70,highway,Van,7,5,-542.03,535.12,6,0
253.70,highway,Sedan,5,5,260.17,559.05,5,0
253.70,highway,Pickup,0,5,-634.77,392.03,5,0
